lakeid,year4,sampledate,sta,depth_range,division,taxa_name,gald,cells_per_nu,nu_per_ml,cells_per_ml,biovolume_conc,biomass_conc,relative_total_biovolume,genus
ME,2014,7/7/2014,,8,Chlorophyta,Chlamydomonas ,5.5,1,52.9327,52.9327,4515.4377,0.00451544,0.045658,Chlamydomonas
ME,2014,7/7/2014,,8,Chlorophyta,Eudorina elegans,28,16,26.4664,423.4619,27494.2346,0.02749423,0.278009,Eudorina
ME,2014,7/7/2014,,8,Chlorophyta,Oocystis lacustris,40,1,26.4664,26.4664,85142.0657,0.08514207,0.860918,Oocystis
ME,2014,7/7/2014,,8,Chlorophyta,Oocystis parva,6,1,26.4664,26.4664,1330.3452,0.00133035,0.013452,Oocystis
ME,2014,7/7/2014,,8,Chlorophyta,Selenastrum minutum,8,1,26.4664,26.4664,490.0116,0.00049001,0.004955,Selenastrum
ME,2014,7/7/2014,,8,Chlorophyta,Sphaerocystis schroeteri,30,10,52.9327,529.3274,17737.9294,0.01773793,0.179358,Sphaerocystis
ME,2014,7/7/2014,,8,Cryptophyta,Rhodomonas minuta,8,1,370.5292,370.5292,12416.5431,0.01241654,0.12555,Rhodomonas
ME,2014,7/7/2014,,8,Cyanophyta,Chroococcaceae,0.8,1,28702.2822,28702.2822,7695.0818,0.00769508,0.077809,
ME,2014,7/7/2014,,8,Cyanophyta,Anabaena circinalis,160,36,0.6391,23.0067,24092.5531,0.02409255,0.243613,Anabaena
ME,2014,7/7/2014,,8,Cyanophyta,Aphanizomenon flos-aquae,114.4,19.0667,3969.9552,75693.9455,8917467.084,8.91746708,90.169353,Aphanizomenon
ME,2014,7/7/2014,,8,Cyanophyta,Aphanocapsa delicatissima,20,20,26.4664,529.3274,277.1558,0.00027716,0.002803,Aphanocapsa
ME,2014,7/7/2014,,8,Cyanophyta,Aphanocapsa holsatica,40,60,26.4664,1587.9821,831.4648,0.00083146,0.008407,Aphanocapsa
ME,2014,7/7/2014,,8,Cyanophyta,Aphanothece nidulans,40,40.8,105.8655,4319.3113,4523.1764,0.00452318,0.045736,Aphanothece
ME,2014,7/7/2014,,8,Cyanophyta,Merismopedia tenuissima,8,16,26.4664,423.4619,443.4493,0.00044345,0.004484,Merismopedia
ME,2014,7/7/2014,,8,Cyanophyta,Microcystis aeruginosa,4,1,8733.9015,8733.9015,292675.6599,0.29267566,2.959403,Microcystis
ME,2014,7/7/2014,,8,Cyanophyta,Microcystis aeruginosa,64,64.5,211.7309,13656.646,474545.0736,0.47454507,4.798383,Microcystis
ME,2014,7/7/2014,,8,Cyanophyta,Pseudanabaena limnetica,40,11.6667,52.9327,617.5504,3741.5928,0.00374159,0.037833,Pseudanabaena
ME,2014,7/7/2014,,8,Cyanophyta,Pseudanabaena mucicola,10.5,3.5,344.0628,1204.2198,2837.3826,0.00283738,0.02869,Pseudanabaena
ME,2014,7/7/2014,,8,Cyanophyta,Synechococcus sp. 1,1.2,1,9567.4274,9567.4274,3847.0626,0.00384706,0.0389,Synechococcus
ME,2014,7/7/2014,,8,Cyanophyta,Woronichinia naegeliana,5,1,52.9327,52.9327,1247.1958,0.0012472,0.012611,Woronichinia
ME,2014,7/7/2014,,8,Cyanophyta,Woronichinia naegeliana,320,140,0.6391,89.4705,3717.7486,0.00371775,0.037592,Woronichinia
ME,2014,7/21/2014,,8,Bacillariophyta,Stephanodiscus niagarae,50,1,35.2885,35.2885,1732219.749,1.73221975,19.642675,Stephanodiscus
ME,2014,7/21/2014,,8,Chlorophyta,Chlorococcaceae,5,1,105.8655,105.8655,6928.874,0.00692887,0.078571,
ME,2014,7/21/2014,,8,Chlorophyta,Chlamydomonas ,5.5,1,70.577,70.577,5062.741,0.00506274,0.057409,Chlamydomonas
ME,2014,7/21/2014,,8,Chlorophyta,Monoraphidium arcuatum,10,1,35.2885,35.2885,538.1389,0.00053814,0.006102,Monoraphidium
ME,2014,7/21/2014,,8,Chlorophyta,Monoraphidium capricornutum,4,1,247.0194,247.0194,1929.4194,0.00192942,0.021879,Monoraphidium
ME,2014,7/21/2014,,8,Chlorophyta,Oocystis parva,5,1,35.2885,35.2885,831.4639,0.00083146,0.009428,Oocystis
ME,2014,7/21/2014,,8,Chrysophyta,Uroglena ,6,1,105.8655,105.8655,8314.6531,0.00831465,0.094285,Uroglena
ME,2014,7/21/2014,,8,Cryptophyta,Cryptomonas erosa,12,1,35.2885,35.2885,7095.171,0.00709517,0.080456,Cryptomonas
ME,2014,7/21/2014,,8,Cryptophyta,Rhodomonas minuta,8,1,705.7698,705.7698,23650.5584,0.02365056,0.268188,Rhodomonas
ME,2014,7/21/2014,,8,Cyanophyta,Chroococcaceae,0.8,1,25513.1397,25513.1397,6840.0728,0.00684007,0.077564,
ME,2014,7/21/2014,,8,Cyanophyta,Anabaena lemmermannii,73.6,29.8,35.2885,1051.597,82592.2367,0.08259224,0.936563,Anabaena
ME,2014,7/21/2014,,8,Cyanophyta,Aphanizomenon flos-aquae,141.4,23.5667,3281.8297,77341.8951,5831433.24,5.83143324,66.126108,Aphanizomenon
ME,2014,7/21/2014,,8,Cyanophyta,Aphanocapsa delicatissima,9.5,20,635.1928,12703.8567,6651.7394,0.00665174,0.075428,Aphanocapsa
ME,2014,7/21/2014,,8,Cyanophyta,Aphanocapsa holsatica,16,77.5,1693.8476,131273.1864,68734.471,0.06873447,0.779421,Aphanocapsa
ME,2014,7/21/2014,,8,Cyanophyta,Aphanothece nidulans,35,70,282.3079,19761.5549,20694.2439,0.02069424,0.234664,Aphanothece
ME,2014,7/21/2014,,8,Cyanophyta,Merismopedia warmingiana,19.5,36.8,4869.8118,179209.0725,23458.3702,0.02345837,0.266008,Merismopedia
ME,2014,7/21/2014,,8,Cyanophyta,Microcystis aeruginosa,4,1,13833.0885,13833.0885,463550.9442,0.46355094,5.256481,Microcystis
ME,2014,7/21/2014,,8,Cyanophyta,Microcystis aeruginosa,79.2,55.4,176.4425,9774.912,330378.1925,0.33037819,3.746356,Microcystis
ME,2014,7/21/2014,,8,Cyanophyta,Microcystis wesenbergii,200,80,6.8171,545.3665,146203.2598,0.14620326,1.657886,Microcystis
ME,2014,7/21/2014,,8,Cyanophyta,Pseudanabaena limnetica,32.8,10.9333,317.5964,3472.3769,18408.6507,0.01840865,0.208747,Pseudanabaena
ME,2014,7/21/2014,,8,Cyanophyta,Pseudanabaena mucicola,12,4,317.5964,1270.3857,2993.2827,0.00299328,0.033943,Pseudanabaena
ME,2014,7/21/2014,,8,Cyanophyta,Synechococcus sp. 1,1.2,1,44647.9945,44647.9945,17952.9586,0.01795296,0.203579,Synechococcus
ME,2014,7/21/2014,,8,Cyanophyta,Woronichinia naegeliana,5,1,352.8849,352.8849,8314.639,0.00831464,0.094285,Woronichinia
ME,2014,7/21/2014,,8,Cyanophyta,Woronichinia naegeliana,320,200,0.8521,170.42,3877.7888,0.00387779,0.043973,Woronichinia
ME,2014,8/4/2014,,8,Chlorophyta,Chlamydomonas ,5,1,84.6924,84.6924,5498.8475,0.00549885,1.058921,Chlamydomonas
ME,2014,8/4/2014,,8,Chlorophyta,Kirchneriella ,12,4,42.3462,169.3848,1323.0347,0.00132303,0.254778,Kirchneriella
ME,2014,8/4/2014,,8,Chlorophyta,Monoraphidium capricornutum,4,1,381.1157,381.1157,2976.8185,0.00297682,0.57325,Monoraphidium
ME,2014,8/4/2014,,8,Chlorophyta,Oocystis parva,9.3333,3,127.0386,381.1157,9312.4097,0.00931241,1.793303,Oocystis
ME,2014,8/4/2014,,8,Chlorophyta,Sphaerocystis schroeteri,60,2,42.3462,84.6924,9578.4836,0.00957848,1.844541,Sphaerocystis
ME,2014,8/4/2014,,8,Cryptophyta,Cryptomonas erosa,12,1,84.6924,84.6924,21817.6544,0.02181765,4.201454,Cryptomonas
ME,2014,8/4/2014,,8,Cryptophyta,Rhodomonas minuta,8,1,423.4619,423.4619,14190.335,0.01419034,2.732653,Rhodomonas
ME,2014,8/4/2014,,8,Cyanophyta,Chroococcaceae,0.8,1,66334.1632,66334.1632,17784.1892,0.01778419,3.424725,
ME,2014,8/4/2014,,8,Cyanophyta,Anabaena circinalis,120,50,6.8171,340.8541,21953.3332,0.02195333,4.227582,Anabaena
ME,2014,8/4/2014,,8,Cyanophyta,Aphanizomenon flos-aquae,124,20.6667,42.3462,875.156,65985.1023,0.0659851,12.706838,Aphanizomenon
ME,2014,8/4/2014,,8,Cyanophyta,Aphanocapsa delicatissima,12.5,13,846.9238,11010.0092,5764.8408,0.00576484,1.110143,Aphanocapsa
ME,2014,8/4/2014,,8,Cyanophyta,Aphanothece nidulans,38,31.6,296.4233,9366.977,9809.0628,0.00980906,1.888944,Aphanothece
ME,2014,8/4/2014,,8,Cyanophyta,Lyngbya limnetica,113.3333,35.5556,127.0386,4516.9325,10642.7576,0.01064276,2.04949,Lyngbya
ME,2014,8/4/2014,,8,Cyanophyta,Merismopedia warmingiana,10.2,23.6,5928.4665,139911.809,18314.2187,0.01831422,3.526794,Merismopedia
ME,2014,8/4/2014,,8,Cyanophyta,Microcystis aeruginosa,66,83.6,211.7309,17700.7071,135606.4719,0.13560647,26.113918,Microcystis
ME,2014,8/4/2014,,8,Cyanophyta,Microcystis aeruginosa,4,1,3599.4261,3599.4261,120617.8477,0.12061785,23.227539,Microcystis
ME,2014,8/4/2014,,8,Cyanophyta,Pseudanabaena mucicola,18,6,127.0386,762.2314,1795.9696,0.00179597,0.345852,Pseudanabaena
ME,2014,8/4/2014,,8,Cyanophyta,Synechococcus sp. 1,1.2,1,40821.0235,40821.0235,16414.1336,0.01641413,3.160891,Synechococcus
ME,2014,8/4/2014,,8,Cyanophyta,Woronichinia naegeliana,5,1,508.1543,508.1543,11973.0801,0.01197308,2.305672,Woronichinia
ME,2014,8/4/2014,,8,Haptophyta,Chrysochromulina parva,4,1,592.8466,592.8466,17929.5205,0.01792952,3.452711,Chrysochromulina
ME,2014,9/2/2014,,8,Bacillariophyta,Cyclotella ocellata,9.2,1,317.5964,317.5964,150661.5479,0.15066155,4.954709,Cyclotella
ME,2014,9/2/2014,,8,Chlorophyta,Chlorococcaceae,4,1,63.5193,63.5193,2128.5503,0.00212855,0.07,
ME,2014,9/2/2014,,8,Chlorophyta,Chlamydomonas ,6,1,190.5579,190.5579,19218.2357,0.01921824,0.632018,Chlamydomonas
ME,2014,9/2/2014,,8,Chlorophyta,Monoraphidium arcuatum,11,1,190.5579,190.5579,3047.706,0.00304771,0.100228,Monoraphidium
ME,2014,9/2/2014,,8,Chlorophyta,Monoraphidium capricornutum,4,1,317.5964,317.5964,2480.6821,0.00248068,0.081581,Monoraphidium
ME,2014,9/2/2014,,8,Chlorophyta,Oocystis parva,5,1,63.5193,63.5193,1496.635,0.00149664,0.049219,Oocystis
ME,2014,9/2/2014,,8,Chlorophyta,Selenastrum minutum,6,1,190.5579,190.5579,4528.2453,0.00452825,0.148918,Selenastrum
ME,2014,9/2/2014,,8,Chrysophyta,Ochromonas ,6,1,63.5193,63.5193,6712.9212,0.00671292,0.220763,Ochromonas
ME,2014,9/2/2014,,8,Chrysophyta,Uroglena ,8,1,63.5193,63.5193,16187.6354,0.01618764,0.532352,Uroglena
ME,2014,9/2/2014,,8,Cryptophyta,Rhodomonas minuta,8,1,254.0771,254.0771,8514.201,0.0085142,0.280001,Rhodomonas
ME,2014,9/2/2014,,8,Cyanophyta,Chroococcaceae,0.8,1,70798.9627,70798.9627,18981.2019,0.0189812,0.624223,
ME,2014,9/2/2014,,8,Cyanophyta,Anabaena lemmermannii,120,20,6.3907,127.815,6424.6805,0.00642468,0.211284,Anabaena
ME,2014,9/2/2014,,8,Cyanophyta,Aphanizomenon flos-aquae,120,20,63.5193,1270.3857,95784.825,0.09578483,3.150014,Aphanizomenon
ME,2014,9/2/2014,,8,Cyanophyta,Aphanothece nidulans,27.4,21.7,10480.6818,227430.7955,238165.1098,0.23816511,7.832383,Aphanothece
ME,2014,9/2/2014,,8,Cyanophyta,Dactylococcopsis irregularis,20,1,63.5193,63.5193,144.3793,0.00014438,0.004748,Dactylococcopsis
ME,2014,9/2/2014,,8,Cyanophyta,Lyngbya lagerheimia,22.6667,9.5,635.1928,6034.332,9478.7286,0.00947873,0.311721,Lyngbya
ME,2014,9/2/2014,,8,Cyanophyta,Lyngbya limnetica,100,30.9,16991.4084,525034.5196,995538.5123,0.99553851,32.739634,Lyngbya
ME,2014,9/2/2014,,8,Cyanophyta,Microcystis aeruginosa,78.3333,96.8333,317.5964,30753.9093,1192460.091,1.19246009,39.215668,Microcystis
ME,2014,9/2/2014,,8,Cyanophyta,Microcystis aeruginosa,4,1,6669.5248,6669.5248,223497.7767,0.22349778,7.350028,Microcystis
ME,2014,9/2/2014,,8,Cyanophyta,Pseudanabaena mucicola,12,4,63.5193,254.0771,598.6565,0.00059866,0.019688,Pseudanabaena
ME,2014,9/2/2014,,8,Cyanophyta,Synechococcus sp. 1,1.2,1,51664.1079,51664.1079,20774.1378,0.02077414,0.683186,Synechococcus
ME,2014,9/2/2014,,8,Cyanophyta,Synechocystis ,3,1,63.5193,63.5193,897.9848,0.00089798,0.029531,Synechocystis
ME,2014,9/2/2014,,8,Haptophyta,Chrysochromulina parva,4,1,762.2314,762.2314,23052.2406,0.02305224,0.758104,Chrysochromulina
ME,2014,9/28/2014,,8,Bacillariophyta,Aulacoseira granulata,84,2.5,13.6342,34.0854,45745.6301,0.04574563,1.905287,Aulacoseira
ME,2014,9/28/2014,,8,Bacillariophyta,Cyclostephanos tholiformis,10.4,1,170.0876,170.0876,81152.1947,0.08115219,3.379957,Cyclostephanos
ME,2014,9/28/2014,,8,Bacillariophyta,Cyclotella pseudostelligera,4.8,1,56.6959,56.6959,2462.2674,0.00246227,0.102553,Cyclotella
ME,2014,9/28/2014,,8,Bacillariophyta,Nitzschia ,80,4,6.8171,27.2683,1901.7844,0.00190178,0.079208,Nitzschia
ME,2014,9/28/2014,,8,Bacillariophyta,Nitzschia acicularis,50,1,84.6924,84.6924,5986.5485,0.00598655,0.249337,Nitzschia
ME,2014,9/28/2014,,8,Bacillariophyta,Nitzschia palea,24,1,84.6924,84.6924,7183.8616,0.00718386,0.299205,Nitzschia
ME,2014,9/28/2014,,8,Bacillariophyta,Stephanodiscus alpinus,36,1,0.8521,0.8521,15611.9745,0.01561197,0.650232,Stephanodiscus
ME,2014,9/28/2014,,8,Chlorophyta,Chlorococcaceae,4,1,127.0386,127.0386,4257.1005,0.0042571,0.177307,
ME,2014,9/28/2014,,8,Chlorophyta,Actinastrum hantzschii,40,8,6.8171,54.5367,1462.0329,0.00146203,0.060893,Actinastrum
ME,2014,9/28/2014,,8,Chlorophyta,Botryococcus braunii,160,240,0.8521,204.5039,25918.0191,0.02591802,1.079475,Botryococcus
ME,2014,9/28/2014,,8,Chlorophyta,Chlamydomonas ,6.5,1,381.1157,381.1157,60935.2939,0.06093529,2.537931,Chlamydomonas
ME,2014,9/28/2014,,8,Chlorophyta,Closterium ,200,1,42.3462,42.3462,88689.6511,0.08868965,3.693889,Closterium
ME,2014,9/28/2014,,8,Chlorophyta,Cosmarium ,6,1,42.3462,42.3462,2128.5524,0.00212855,0.088653,Cosmarium
ME,2014,9/28/2014,,8,Chlorophyta,Gloeocystis ,60,11,42.3462,465.8081,118709.3262,0.11870933,4.944196,Gloeocystis
ME,2014,9/28/2014,,8,Chlorophyta,Lagerheimia quadriseta,8,1,42.3462,42.3462,1197.3089,0.00119731,0.049867,Lagerheimia
ME,2014,9/28/2014,,8,Chlorophyta,Micractinium pusillum,60,16,6.8171,109.0733,1501.1418,0.00150114,0.062522,Micractinium
ME,2014,9/28/2014,,8,Chlorophyta,Monoraphidium arcuatum,20.6667,1,931.6162,931.6162,24833.1604,0.02483316,1.034291,Monoraphidium
ME,2014,9/28/2014,,8,Chlorophyta,Monoraphidium capricornutum,4,1,804.5776,804.5776,6284.3947,0.00628439,0.261742,Monoraphidium
ME,2014,9/28/2014,,8,Chlorophyta,Mougeotia ,200,4,42.3462,169.3848,106427.5805,0.10642758,4.432666,Mougeotia
ME,2014,9/28/2014,,8,Chlorophyta,Oocystis parva,7.8,2,254.0771,508.1543,20194.6351,0.02019464,0.841099,Oocystis
ME,2014,9/28/2014,,8,Chlorophyta,Paulschulzia tenera,60,4,42.3462,169.3848,7095.1717,0.00709517,0.295511,Paulschulzia
ME,2014,9/28/2014,,8,Chlorophyta,Pediastrum duplex,56,8,0.8521,6.8168,1431.848,0.00143185,0.059636,Pediastrum
ME,2014,9/28/2014,,8,Chlorophyta,Scenedesmus abundans,16,4,6.8171,27.2683,171.3317,0.00017133,0.007136,Scenedesmus
ME,2014,9/28/2014,,8,Chlorophyta,Scenedesmus bijuga,6,2,169.3848,338.7695,4789.2354,0.00478924,0.19947,Scenedesmus
ME,2014,9/28/2014,,8,Chlorophyta,Scenedesmus serratus,4,2,42.3462,84.6924,354.7594,0.00035476,0.014776,Scenedesmus
ME,2014,9/28/2014,,8,Chrysophyta,Dinobryon ,6,1,84.6924,84.6924,6651.7225,0.00665172,0.277041,Dinobryon
ME,2014,9/28/2014,,8,Cryptophyta,Cryptomonas erosa,22,1,127.0386,127.0386,148998.6194,0.14899862,6.205733,Cryptomonas
ME,2014,9/28/2014,,8,Cryptophyta,Cryptomonas ovata,20,1,42.3462,42.3462,43457.9291,0.04345793,1.810006,Cryptomonas
ME,2014,9/28/2014,,8,Cryptophyta,Rhodomonas minuta,8,1,127.0386,127.0386,4257.1005,0.0042571,0.177307,Rhodomonas
ME,2014,9/28/2014,,8,Cyanophyta,Chroococcaceae,0.8,1,71436.7911,71436.7911,19152.2037,0.0191522,0.797682,
ME,2014,9/28/2014,,8,Cyanophyta,Anabaena circinalis,120,96,6.8171,654.4398,42150.4001,0.0421504,1.755547,Anabaena
ME,2014,9/28/2014,,8,Cyanophyta,Aphanizomenon flos-aquae,186.6667,31.1111,127.0386,3952.3096,297997.2261,0.29799723,12.411466,Aphanizomenon
ME,2014,9/28/2014,,8,Cyanophyta,Aphanothece nidulans,140,106.5,211.7309,22549.3457,23613.6113,0.02361361,0.983497,Aphanothece
ME,2014,9/28/2014,,8,Cyanophyta,Chroococcus limneticus,24,8,13.6342,109.0733,14620.3261,0.01462033,0.608931,Chroococcus
ME,2014,9/28/2014,,8,Cyanophyta,Chroococcus minutus,40,4,42.3462,169.3848,9578.4836,0.00957848,0.39894,Chroococcus
ME,2014,9/28/2014,,8,Cyanophyta,Cuspidothrix issatschenkoi,104.6667,17.3056,296.4233,5129.7835,355113.3638,0.35511336,14.790331,Cuspidothrix
ME,2014,9/28/2014,,8,Cyanophyta,Cylindrospermopsis raciborskii,84,7,6.8171,47.7196,985.1242,0.00098512,0.04103,Cylindrospermopsis
ME,2014,9/28/2014,,8,Cyanophyta,Dactylococcopsis irregularis,12,1,42.3462,42.3462,96.2529,0.00009625,0.004009,Dactylococcopsis
ME,2014,9/28/2014,,8,Cyanophyta,Lyngbya lagerheimia,76,40.8,127.0386,5183.1736,8141.7112,0.00814171,0.339099,Lyngbya
ME,2014,9/28/2014,,8,Cyanophyta,Lyngbya limnetica,82.6667,22.5556,1566.809,35340.3171,84499.1061,0.08449911,3.519354,Lyngbya
ME,2014,9/28/2014,,8,Cyanophyta,Merismopedia warmingiana,12,16,42.3462,677.539,88.6899,0.00008869,0.003694,Merismopedia
ME,2014,9/28/2014,,8,Cyanophyta,Microcystis aeruginosa,4,1,381.1157,381.1157,12771.3015,0.0127713,0.53192,Microcystis
ME,2014,9/28/2014,,8,Cyanophyta,Microcystis aeruginosa,240,110,6.8171,749.879,25128.6855,0.02512869,1.0466,Microcystis
ME,2014,9/28/2014,,8,Cyanophyta,Planktothrix agardhii,340,85,42.3462,3599.4261,101771.3756,0.10177138,4.238738,Planktothrix
ME,2014,9/28/2014,,8,Cyanophyta,Pseudanabaena limnetica,142,35.5,1439.7704,51111.8503,361288.3613,0.36128836,15.047517,Pseudanabaena
ME,2014,9/28/2014,,8,Cyanophyta,Synechococcus elongatus,3,1,127.0386,127.0386,448.9924,0.00044899,0.0187,Synechococcus
ME,2014,9/28/2014,,8,Cyanophyta,Synechococcus sp. 1,1.2,1,65058.5062,65058.5062,26160.0254,0.02616003,1.089555,Synechococcus
ME,2014,9/28/2014,,8,Cyanophyta,Synechocystis ,1.5,1,211.7309,211.7309,374.1498,0.00037415,0.015583,Synechocystis
ME,2014,9/28/2014,,8,Euglenophyta,Euglena ,10,1,42.3462,42.3462,13835.5841,0.01383558,0.576246,Euglena
ME,2014,9/28/2014,,8,Haptophyta,Chrysochromulina parva,4,1,2011.444,2011.444,60832.3016,0.0608323,2.533641,Chrysochromulina
ME,2014,9/28/2014,,8,Pyrrhophyta,Ceratium hirundinella,200,1,0.8521,0.8521,25257.9189,0.02525792,1.051982,Ceratium
ME,2014,9/28/2014,,8,Pyrrhophyta,Gymnodinium sp. 2,16,1,42.3462,42.3462,25542.62,0.02554262,1.06384,Gymnodinium
ME,2014,9/28/2014,,8,Xanthophyta,Monodus ,44,1,889.27,889.27,51745.2858,0.05174529,2.155171,Monodus
ME,2014,10/30/2014,,8,Bacillariophyta,Aulacoseira ambigua,40,2,26.4664,52.9327,20786.638,0.02078664,0.782906,Aulacoseira
ME,2014,10/30/2014,,8,Bacillariophyta,Aulacoseira granulata,193.7143,8.2381,370.5292,3052.4562,1827727.431,1.82772743,68.839365,Aulacoseira
ME,2014,10/30/2014,,8,Bacillariophyta,Cyclostephanos tholiformis,8.5,1,132.3318,132.3318,35441.2196,0.03544122,1.334855,Cyclostephanos
ME,2014,10/30/2014,,8,Bacillariophyta,Cyclotella sp. 1,4.5,1,502.861,502.861,18661.2219,0.01866122,0.702855,Cyclotella
ME,2014,10/30/2014,,8,Bacillariophyta,Fragilaria capucina,24,2,26.4664,52.9327,8979.827,0.00897983,0.338216,Fragilaria
ME,2014,10/30/2014,,8,Bacillariophyta,Stephanodiscus niagarae,24,1,10.2256,10.2256,55511.5503,0.05551155,2.090782,Stephanodiscus
ME,2014,10/30/2014,,8,Chlorophyta,Chlorococcaceae,5,1,105.8655,105.8655,4434.4823,0.00443448,0.16702,
ME,2014,10/30/2014,,8,Chlorophyta,Chlorococcaceae,4,1,26.4664,26.4664,886.8959,0.0008869,0.033404,
ME,2014,10/30/2014,,8,Chlorophyta,Carteria ,10,1,26.4664,26.4664,13308.9917,0.01330899,0.501269,Carteria
ME,2014,10/30/2014,,8,Chlorophyta,Chlamydomonas ,5.5,1,79.3991,79.3991,3658.4487,0.00365845,0.137792,Chlamydomonas
ME,2014,10/30/2014,,8,Chlorophyta,Dictyosphaerium pulchellum,37.3333,10.3333,79.3991,820.4548,28485.0084,0.02848501,1.072857,Dictyosphaerium
ME,2014,10/30/2014,,8,Chlorophyta,Monoraphidium arcuatum,16,1,1296.852,1296.852,33282.5405,0.03328254,1.253551,Monoraphidium
ME,2014,10/30/2014,,8,Chlorophyta,Monoraphidium capricornutum,4,1,2249.6413,2249.6413,17571.4983,0.0175715,0.661811,Monoraphidium
ME,2014,10/30/2014,,8,Chlorophyta,Mougeotia ,40,1,26.4664,26.4664,29932.7585,0.02993276,1.127385,Mougeotia
ME,2014,10/30/2014,,8,Chlorophyta,Oocystis parva,10,4,26.4664,105.8655,1732.2185,0.00173222,0.065242,Oocystis
ME,2014,10/30/2014,,8,Chlorophyta,Pyramichlamys dissecta,16,1,26.4664,26.4664,11086.2059,0.01108621,0.41755,Pyramichlamys
ME,2014,10/30/2014,,8,Chlorophyta,Scenedesmus bijuga,5.3333,2,79.3991,158.7982,1455.068,0.00145507,0.054804,Scenedesmus
ME,2014,10/30/2014,,8,Chlorophyta,Scenedesmus intermedius,16,4,26.4664,105.8655,554.3116,0.00055431,0.020877,Scenedesmus
ME,2014,10/30/2014,,8,Chlorophyta,Scenedesmus serratus,4.3333,1.6667,132.3318,220.5575,769.5626,0.00076956,0.028985,Scenedesmus
ME,2014,10/30/2014,,8,Chrysophyta,Dinobryon ,8,1,26.4664,26.4664,2771.5528,0.00277155,0.104387,Dinobryon
ME,2014,10/30/2014,,8,Chrysophyta,Dinobryon sociale,40,1,26.4664,26.4664,3464.4397,0.00346444,0.130484,Dinobryon
ME,2014,10/30/2014,,8,Chrysophyta,Dinobryon sociale,80,2,26.4664,52.9327,6928.8793,0.00692888,0.260969,Dinobryon
ME,2014,10/30/2014,,8,Cryptophyta,Cryptomonas erosa,14.8889,1,211.7309,211.7309,91054.7027,0.0910547,3.429476,Cryptomonas
ME,2014,10/30/2014,,8,Cryptophyta,Rhodomonas minuta,8,1,185.2646,185.2646,6208.2716,0.00620827,0.233828,Rhodomonas
ME,2014,10/30/2014,,8,Cyanophyta,Chroococcaceae,0.8,1,92804.0456,92804.0456,24880.7646,0.02488076,0.937107,
ME,2014,10/30/2014,,8,Cyanophyta,Anabaena lemmermannii,80,24,5.1128,122.7075,41119.667,0.04111967,1.548728,Anabaena
ME,2014,10/30/2014,,8,Cyanophyta,Aphanizomenon flos-aquae,100,16.6667,52.9327,882.214,66517.2404,0.06651724,2.505299,Aphanizomenon
ME,2014,10/30/2014,,8,Cyanophyta,Aphanocapsa delicatissima,11.6,11,661.6592,7278.2513,3810.8924,0.00381089,0.143533,Aphanocapsa
ME,2014,10/30/2014,,8,Cyanophyta,Lyngbya limnetica,123.5,30.5,105.8655,3228.8969,5071.9407,0.00507194,0.191029,Lyngbya
ME,2014,10/30/2014,,8,Cyanophyta,Microcystis aeruginosa,4,1,52.9327,52.9327,1773.7919,0.00177379,0.066808,Microcystis
ME,2014,10/30/2014,,8,Cyanophyta,Microcystis aeruginosa,200,250,0.6391,159.7687,5353.9007,0.0053539,0.201649,Microcystis
ME,2014,10/30/2014,,8,Cyanophyta,Planktothrix agardhii,360,90,52.9327,4763.9463,239462.0571,0.23946206,9.019078,Planktothrix
ME,2014,10/30/2014,,8,Cyanophyta,Pseudanabaena limnetica,98,24.5,52.9327,1296.852,9166.9072,0.00916691,0.345262,Pseudanabaena
ME,2014,10/30/2014,,8,Cyanophyta,Pseudanabaena mucicola,12,4,26.4664,105.8655,249.4402,0.00024944,0.009395,Pseudanabaena
ME,2014,10/30/2014,,8,Cyanophyta,Synechococcus elongatus,2.5,1,317.5964,317.5964,415.7337,0.00041573,0.015658,Synechococcus
ME,2014,10/30/2014,,8,Cyanophyta,Synechococcus sp. 1,1.2,1,23918.5685,23918.5685,9617.6564,0.00961766,0.362239,Synechococcus
ME,2014,10/30/2014,,8,Cyanophyta,Synechocystis ,1.5,1,5399.1391,5399.1391,9540.8187,0.00954082,0.359345,Synechocystis
ME,2014,10/30/2014,,8,Cyanophyta,Synechocystis ,3,1,26.4664,26.4664,374.1603,0.00037416,0.014092,Synechocystis
ME,2014,10/30/2014,,8,Haptophyta,Chrysochromulina parva,4,1,52.9327,52.9327,1600.85,0.00160085,0.060294,Chrysochromulina
ME,2014,10/30/2014,,8,Xanthophyta,Monodus ,6,1,1614.4485,1614.4485,11411.8904,0.01141189,0.429816,Monodus
MO,2014,3/13/2014,,2,Bacillariophyta,Stephanodiscus parvus,6,1,1228.0395,1228.0395,123105.3095,0.12310531,36.278191,Stephanodiscus
MO,2014,3/13/2014,,2,Chlorophyta,Chlorococcaceae,4,1,7.0577,7.0577,236.5056,0.00023651,0.069698,
MO,2014,3/13/2014,,2,Chlorophyta,Ankistrodesmus falcatus,20,1,7.0577,7.0577,14.7816,0.00001478,0.004356,Ankistrodesmus
MO,2014,3/13/2014,,2,Chlorophyta,Chlamydomonas ,4.8,1,42.3462,42.3462,2065.4227,0.00206542,0.608663,Chlamydomonas
MO,2014,3/13/2014,,2,Chlorophyta,Monoraphidium arcuatum,20,1,14.1154,14.1154,262.799,0.0002628,0.077445,Monoraphidium
