year,season,researcher,lakename,lakeregloc,lakecountry,lakearea,lakemeandepth,lakemaxdepth,lakeelevation,watershedarea,h2oresidence,lakefetch,stationdistance,stationdepth,stationname,poolstation,stationlat,stationlong,multiplestations,startday,startmonth,startyear,endday,endmonth,endyear,iceduration,periodn,samplenarrat,sampletype,photicdepth,sampledepth,icedepth,snowdepth,icenarrat,sidata,fadata,gutdata,foodwebnarrat,watertemp,airtemp,averadiation,cvradiation,avesecchidepth,cvsecchidepth,avetotphos,cvtotphos,maxtotphos,avetotdissphos,cvtotdissphos,maxtotdissphos,avetotnitro,cvtotnitro,maxtotnitro,avetotdissnitro,cvtotdissnitro,maxtotdissnitro,avetotdoc,cvtotdoc,maxtotdoc,avesuva,cvsuva,maxsuva,avecolor,cvcolor,maxcolor,avechla,cvchla,maxchla,waterchemnarrat,profiles,avephytoppr,maxphytoppr,phytopprunit,phytopprnarrat,phytomethod,avephytomass,cvphytomass,maxphytomass,avephytocount,cvphytocount,maxphytocount,propchloro,propcrypto,propcyano,propdiatom,propdino,propotherphyto,aveciliamass,cvciliamass,maxciliamass,aveciliacount,cvciliacount,maxciliacount,avehnfmass,cvhnfmass,maxhnfmass,avehnfcount,cvhnfcount,maxhnfcount,zoopmethod,avezoopmass,cvzoopmass,maxzoopmass,avezoopcount,cvzoopcount,maxzoopcount,propdaphnia,propothercladoc,propcyclopoid,propcalanoid,proprotifer,propotherzoop,avebactcount,cvbactcount,maxbactcount,avebactprod,cvbactprod,maxbactprod,bactprodunit,bactprodmethod,bactcompnarrat,bensubstrate,avebenalgalmass,cvbenalgalmass,maxbenalgalmass,avebenchla,cvbenchla,maxbenchla,macrophytemass,benamphdens,bengastrodens,benbivalvedens,beninsectdens,benoligodens,fishnarrat
1985,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1985,15,Sep,1985,NA,10,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,11,0.308287727,18,NA,NA,NA,354,0.173983171,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93,1.060257845,15.1,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1986,28,Feb,1986,NA,4,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,19.25,0.405450025,29,NA,NA,NA,410,0.155856012,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.325,0.354381305,6.1,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1986,15,Sep,1986,NA,11,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,12.81818182,0.689724972,37,NA,NA,NA,384.5454545,0.16338075,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.745454546,0.67070597,7.5,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1987,28,Feb,1987,NA,4,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,6,0.166666667,7,NA,NA,NA,395,0.119640902,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,0.0890341,1.6,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1987,15,Sep,1987,NA,9,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,6.166666667,0.23869624,8,NA,NA,NA,329.1666667,0.115049295,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.422222222,0.178494682,1.6,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1988,28,Feb,1988,NA,5,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,6.5,0.320256308,9,NA,NA,NA,341.25,0.108579898,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,0.256890766,4,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1988,15,Sep,1988,NA,11,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,9.636363636,0.814834428,29,NA,NA,NA,380.9090909,0.111199001,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.445454546,0.611287107,3.3,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1989,28,Feb,1989,NA,5,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,6.8,0.335345713,9,NA,NA,NA,347,0.046244399,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.254950976,1.3,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1989,15,Sep,1989,NA,10,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,9.7,0.415367124,20,NA,NA,NA,380,0.100972495,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.391753485,1.4,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1990,28,Feb,1990,NA,5,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,6.6,0.409371397,9,NA,NA,NA,340,0.044117647,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.399292603,1.1,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1990,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1990,15,Sep,1990,NA,11,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,8.636363636,0.359778325,15,NA,NA,NA,345.9090909,0.143067332,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.345454546,0.344409065,1.9,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1991,28,Feb,1991,NA,5,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,7.8,0.190158936,10,NA,NA,NA,327,0.054705027,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.246357766,1.1,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1991,15,Sep,1991,NA,11,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,7.363636364,0.40864011,13,NA,NA,NA,353.1818182,0.053073786,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881818182,0.420714564,1.6,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1992,28,Feb,1992,NA,5,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,6.8,0.351098129,10,NA,NA,NA,341,0.016062245,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.704099548,1.4,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1992,15,Sep,1992,NA,11,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,10.09090909,0.324023885,17,NA,NA,NA,385.4545455,0.094871731,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945454546,0.503629578,1.7,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1993,28,Feb,1993,NA,5,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,9.6,0.497389016,16,NA,NA,NA,350,0.062269985,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,0.144003065,1.7,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1993,15,Sep,1993,NA,11,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,11.36363636,0.334568379,18,NA,NA,NA,385,0.038085398,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727272727,0.398943918,1.3,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1994,28,Feb,1994,NA,5,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,8,0.176776695,10,NA,NA,NA,355,0.097070766,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,0.562858247,2.5,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1994,15,Sep,1994,NA,11,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,11.45454545,0.313225726,20,NA,NA,NA,391.3636364,0.189934359,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,0.476645695,1.9,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1995,28,Feb,1995,NA,5,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,8,0.176776695,10,NA,NA,NA,342,0.065054373,365,NA,NA,NA,3.62,0.045391372,3.8,NA,NA,NA,NA,NA,NA,1.122,0.42791888,1.53,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1995,15,Sep,1995,NA,10,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,8.4,0.535934699,18,NA,NA,NA,356.5,0.064796701,405,NA,NA,NA,3.844444444,0.029403165,4,NA,NA,NA,NA,NA,NA,0.98,0.279657208,1.2,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1996,28,Feb,1996,NA,4,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,39,0.761499611,60,NA,NA,NA,650,0.282842713,780,NA,NA,NA,4.05,0.024691358,4.2,NA,NA,NA,NA,NA,NA,2.1,0.456745859,3,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1996,15,Sep,1996,NA,11,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,7.2,0.23424279,10,NA,NA,NA,423.5,0.293240516,760,NA,NA,NA,3.863636364,0.035247027,4,NA,NA,NA,NA,NA,NA,0.781818182,1.202350321,3.6,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1997,28,Feb,1997,NA,5,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,7.6,0.220173691,10,NA,NA,NA,379,0.063544035,410,NA,NA,NA,4.02,0.053929063,4.4,NA,NA,NA,NA,NA,NA,2,0.574456265,3,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,iceoff,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,1,Jul,1997,15,Sep,1997,NA,12,intake sample,intake,NA,4,0,0,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,10.18181818,0.515635629,24,NA,NA,NA,398.3333333,0.104655749,480,NA,NA,NA,3.841666667,0.032280583,4.1,NA,NA,NA,NA,NA,NA,0.666666667,0.738548946,1.6,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998,iceon,Michelle.Palmer,Lake Simcoe,Ontario,Canada,722,16,42,219,2899,4015,NA,0.2,NA,Georgina,Georgina,44.311499,-79.41305,yes,25,Jan,1998,28,Feb,1998,NA,5,intake sample,intake,NA,4,NA,NA,NA,no,no,no,NA,NA,NA,NA,NA,NA,NA,7.6,0.117687788,8,NA,NA,NA,351,0.023406947,365,NA,NA,NA,3.78,0.034493134,3.9,NA,NA,NA,NA,NA,NA,2.4,0.131761569,2.8,Samples analyzed by Ontario Ministry of the Environment and Climate Change using standardized techniques (Chow et al. 2010).,"no, NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
