"lakeid","year4","sampledate","sta","depth_range","division","taxa_name","gald","cells_per_nu","nu_per_ml","cells_per_ml","biovolume_conc","biomass_conc","relative_total_biovolume","genus"
"ME",2019,"2019-04-15",,"0-8m","Bacillariophyta","Cyclotella sp. 1",4,1,211.7309,211.7309,10642.7619,0.01064276,0.142,"Cyclotella"
"ME",2019,"2019-04-15",,"0-8m","Bacillariophyta","Fragilaria ",112,1,0.6391,0.6391,899.4553,0.00089946,0.012,"Fragilaria"
"ME",2019,"2019-04-15",,"0-8m","Bacillariophyta","Gyrosigma ",120,1,0.6391,0.6391,11043.2129,0.01104321,0.148,"Gyrosigma"
"ME",2019,"2019-04-15",,"0-8m","Bacillariophyta","Nitzschia linearis",128,1,1.2781,1.2781,9251.5404,0.00925154,0.124,"Nitzschia"
"ME",2019,"2019-04-15",,"0-8m","Bacillariophyta","Skeletonema potamos",10,1,26.4664,26.4664,3325.8618,0.00332586,0.045,"Skeletonema"
"ME",2019,"2019-04-15",,"0-8m","Bacillariophyta","Stephanodiscus alpinus",20,1,1984.9776,1984.9776,6385654.931,6.38565493,85.492,"Stephanodiscus"
"ME",2019,"2019-04-15",,"0-8m","Bacillariophyta","Stephanodiscus medius",12,1,105.8655,105.8655,71838.6161,0.07183862,0.962,"Stephanodiscus"
"ME",2019,"2019-04-15",,"0-8m","Bacillariophyta","Stephanodiscus parvus",6,1,7939.9105,7939.9105,673487.0257,0.67348703,9.017,"Stephanodiscus"
"ME",2019,"2019-04-15",,"0-8m","Chlorophyta","Chlorococcaceae",4.6667,1,158.7982,158.7982,8702.6659,0.00870267,0.117,
"ME",2019,"2019-04-15",,"0-8m","Chlorophyta","Chlorophyta",4,1,26.4664,26.4664,498.8805,0.00049888,0.007,
"ME",2019,"2019-04-15",,"0-8m","Chlorophyta","Chlamydomonas ",6.5556,1,476.3946,476.3946,55588.4407,0.05558844,0.744,"Chlamydomonas"
"ME",2019,"2019-04-15",,"0-8m","Chlorophyta","Monomastix astigmata",5,1,26.4664,26.4664,138.5779,0.00013858,0.002,"Monomastix"
"ME",2019,"2019-04-15",,"0-8m","Chlorophyta","Monoraphidium arcuatum",12,1,52.9327,52.9327,885.9617,0.00088596,0.012,"Monoraphidium"
"ME",2019,"2019-04-15",,"0-8m","Chlorophyta","Monoraphidium capricornutum",10,1,26.4664,26.4664,561.1082,0.00056111,0.008,"Monoraphidium"
"ME",2019,"2019-04-15",,"0-8m","Chlorophyta","Monoraphidium griffithii",41.3333,1,79.3991,79.3991,1929.0012,0.001929,0.026,"Monoraphidium"
"ME",2019,"2019-04-15",,"0-8m","Chrysophyta","Chrysophyceae",2.1667,1,2858.3678,2858.3678,16424.467,0.01642447,0.22,
"ME",2019,"2019-04-15",,"0-8m","Chrysophyta","Mallomonas ",12,1,26.4664,26.4664,5986.5522,0.00598655,0.08,"Mallomonas"
"ME",2019,"2019-04-15",,"0-8m","Cryptophyta","Plagioselmis minuta",8,1,1085.1211,1085.1211,36362.7335,0.03636273,0.487,"Plagioselmis"
"ME",2019,"2019-04-15",,"0-8m","Cryptophyta","Rhodomonas minuta",12,1,370.5292,370.5292,34921.5577,0.03492156,0.468,"Rhodomonas"
"ME",2019,"2019-04-15",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,24875.3112,24875.3112,6669.0709,0.00666907,0.089,
"ME",2019,"2019-04-15",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",144,24,1.2781,30.6756,2312.8851,0.00231289,0.031,"Aphanizomenon"
"ME",2019,"2019-04-15",,"0-8m","Cyanophyta","Microcystis aeruginosa",80,20,26.4664,529.3274,17737.9294,0.01773793,0.237,"Microcystis"
"ME",2019,"2019-04-15",,"0-8m","Cyanophyta","Synechococcus sp. 1",1.2,1,3826.971,3826.971,1538.825,0.00153883,0.021,"Synechococcus"
"ME",2019,"2019-04-15",,"0-8m","Cyanophyta","Synechocystis ",1.5,1,132.3318,132.3318,233.8436,0.00023384,0.003,"Synechocystis"
"ME",2019,"2019-04-15",,"0-8m","Euglenophyta","Euglena ",16,1,26.4664,26.4664,11086.2059,0.01108621,0.148,"Euglena"
"ME",2019,"2019-04-15",,"0-8m","Haptophyta","Chrysochromulina parva",4,1,3017.166,3017.166,91248.4524,0.09124845,1.222,"Chrysochromulina"
"ME",2019,"2019-04-15",,"0-8m","Pyrrhophyta","Gymnodinium sp. 2",12,1,26.4664,26.4664,8314.6557,0.00831466,0.111,"Gymnodinium"
"ME",2019,"2019-04-15",,"0-8m","Pyrrhophyta","Gymnodinium sp. 3",8,1,26.4664,26.4664,1995.5165,0.00199552,0.027,"Gymnodinium"
"ME",2019,"2019-04-29",,"0-8m","Bacillariophyta","Cyclotella sp. 1",4,1,59.2847,59.2847,2979.9733,0.00297997,0.074,"Cyclotella"
"ME",2019,"2019-04-29",,"0-8m","Bacillariophyta","Diatoma tenuis",72,2,8.4692,16.9385,5986.5511,0.00598655,0.149,"Diatoma"
"ME",2019,"2019-04-29",,"0-8m","Bacillariophyta","Fragilaria capucina",30,2,16.9385,33.877,19955.1708,0.01995517,0.498,"Fragilaria"
"ME",2019,"2019-04-29",,"0-8m","Bacillariophyta","Nitzschia acicularis",64,1,16.9385,16.9385,1197.3097,0.00119731,0.03,"Nitzschia"
"ME",2019,"2019-04-29",,"0-8m","Bacillariophyta","Stephanodiscus alpinus",23.8,1,660.6006,660.6006,3685592.471,3.68559247,91.967,"Stephanodiscus"
"ME",2019,"2019-04-29",,"0-8m","Bacillariophyta","Stephanodiscus medius",10,1,16.9385,16.9385,6651.7241,0.00665172,0.166,"Stephanodiscus"
"ME",2019,"2019-04-29",,"0-8m","Bacillariophyta","Stephanodiscus parvus",6,1,406.5234,406.5234,34482.5357,0.03448254,0.86,"Stephanodiscus"
"ME",2019,"2019-04-29",,"0-8m","Chlorophyta","Chlorococcaceae",5,1,50.8154,50.8154,3325.8595,0.00332586,0.083,
"ME",2019,"2019-04-29",,"0-8m","Chlorophyta","Chlamydomonas ",7.9091,1,381.1157,381.1157,90561.666,0.09056167,2.26,"Chlamydomonas"
"ME",2019,"2019-04-29",,"0-8m","Chlorophyta","Dictyosphaerium ehrenbergianum",16,4,8.4692,33.877,638.5653,0.00063857,0.016,"Dictyosphaerium"
"ME",2019,"2019-04-29",,"0-8m","Chlorophyta","Monoraphidium griffithii",55,1,16.9385,16.9385,390.2337,0.00039023,0.01,"Monoraphidium"
"ME",2019,"2019-04-29",,"0-8m","Chlorophyta","Pyramichlamys dissecta",16,1,8.4692,8.4692,3547.5859,0.00354759,0.089,"Pyramichlamys"
"ME",2019,"2019-04-29",,"0-8m","Chlorophyta","Scenedesmus abundans",20,4,8.4692,33.877,212.8548,0.00021285,0.005,"Scenedesmus"
"ME",2019,"2019-04-29",,"0-8m","Chlorophyta","Scenedesmus bijuga",12,2,16.9385,33.877,212.8557,0.00021286,0.005,"Scenedesmus"
"ME",2019,"2019-04-29",,"0-8m","Chlorophyta","Schroederia setigera",64,1,0.5113,0.5113,493.4155,0.00049342,0.012,"Schroederia"
"ME",2019,"2019-04-29",,"0-8m","Chlorophyta","Sphaerocystis schroeteri",60,16,8.4692,135.5078,4540.9097,0.00454091,0.113,"Sphaerocystis"
"ME",2019,"2019-04-29",,"0-8m","Chlorophyta","Tetrastrum glabrum",8,4,8.4692,33.877,539.233,0.00053923,0.013,"Tetrastrum"
"ME",2019,"2019-04-29",,"0-8m","Chrysophyta","Chrysophyceae",2.5,1,609.7851,609.7851,5504.7742,0.00550477,0.137,
"ME",2019,"2019-04-29",,"0-8m","Cryptophyta","Cryptomonas erosa",18.25,1,67.7539,67.7539,34039.0864,0.03403909,0.849,"Cryptomonas"
"ME",2019,"2019-04-29",,"0-8m","Cryptophyta","Plagioselmis minuta",8,1,1295.7934,1295.7934,43422.4252,0.04342243,1.084,"Plagioselmis"
"ME",2019,"2019-04-29",,"0-8m","Cryptophyta","Rhodomonas minuta",12,1,8.4692,8.4692,798.207,0.00079821,0.02,"Rhodomonas"
"ME",2019,"2019-04-29",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,20410.5118,20410.5118,5472.0582,0.00547206,0.137,
"ME",2019,"2019-04-29",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",165.3333,27.5556,2.045,56.3523,4248.8555,0.00424886,0.106,"Aphanizomenon"
"ME",2019,"2019-04-29",,"0-8m","Cyanophyta","Pseudanabaena ",20,6.6667,8.4692,56.4619,133.0348,0.00013303,0.003,"Pseudanabaena"
"ME",2019,"2019-04-29",,"0-8m","Cyanophyta","Synechococcus sp. 1",1.2,1,6123.1535,6123.1535,2462.12,0.00246212,0.061,"Synechococcus"
"ME",2019,"2019-04-29",,"0-8m","Euglenophyta","Euglena ",12,1,8.4692,8.4692,808.8495,0.00080885,0.02,"Euglena"
"ME",2019,"2019-04-29",,"0-8m","Haptophyta","Chrysochromulina parva",4,1,965.4931,965.4931,29199.5048,0.0291995,0.729,"Chrysochromulina"
"ME",2019,"2019-04-29",,"0-8m","Pyrrhophyta","Amphidinium ",10,1,8.4692,8.4692,1419.0343,0.00141903,0.035,"Amphidinium"
"ME",2019,"2019-04-29",,"0-8m","Pyrrhophyta","Gymnodinium sp. 2",11.1429,1,76.2231,76.2231,18678.0385,0.01867804,0.466,"Gymnodinium"
"ME",2019,"2019-05-13",,"0-8m","Bacillariophyta","Cyclotella sp. 1",4,1,16.9385,16.9385,851.4209,0.00085142,0.207,"Cyclotella"
"ME",2019,"2019-05-13",,"0-8m","Bacillariophyta","Fragilaria ",120,1,0.5113,0.5113,1734.6638,0.00173466,0.422,"Fragilaria"
"ME",2019,"2019-05-13",,"0-8m","Bacillariophyta","Fragilaria filiformis",140,1.5,1.0225,1.5338,3435.6662,0.00343567,0.836,"Fragilaria"
"ME",2019,"2019-05-13",,"0-8m","Bacillariophyta","Nitzschia acicularis",50,1,8.4692,8.4692,478.9244,0.00047892,0.116,"Nitzschia"
"ME",2019,"2019-05-13",,"0-8m","Bacillariophyta","Stephanodiscus alpinus",19.3333,1,33.877,33.877,96813.6227,0.09681362,23.547,"Stephanodiscus"
"ME",2019,"2019-05-13",,"0-8m","Bacillariophyta","Stephanodiscus medius",12,1,8.4692,8.4692,5747.0893,0.00574709,1.398,"Stephanodiscus"
"ME",2019,"2019-05-13",,"0-8m","Bacillariophyta","Stephanodiscus parvus",6.5,1,33.877,33.877,3857.9987,0.003858,0.938,"Stephanodiscus"
"ME",2019,"2019-05-13",,"0-8m","Chlorophyta","Chlorococcaceae",4,1,16.9385,16.9385,567.6134,0.00056761,0.138,
"ME",2019,"2019-05-13",,"0-8m","Chlorophyta","Chlamydomonas ",6.6667,1,50.8154,50.8154,7393.5328,0.00739353,1.798,"Chlamydomonas"
"ME",2019,"2019-05-13",,"0-8m","Chlorophyta","Monoraphidium arcuatum",14.5,1,84.6924,84.6924,1449.0358,0.00144904,0.352,"Monoraphidium"
"ME",2019,"2019-05-13",,"0-8m","Chlorophyta","Monoraphidium capricornutum",4,1,25.4077,25.4077,198.4546,0.00019845,0.048,"Monoraphidium"
"ME",2019,"2019-05-13",,"0-8m","Chlorophyta","Monoraphidium griffithii",28.5,1,67.7539,67.7539,1252.2954,0.0012523,0.305,"Monoraphidium"
"ME",2019,"2019-05-13",,"0-8m","Chlorophyta","Oocystis lacustris",32,1,0.5113,0.5113,616.7694,0.00061677,0.15,"Oocystis"
"ME",2019,"2019-05-13",,"0-8m","Chlorophyta","Oocystis parva",32,4,0.5113,2.045,1096.4789,0.00109648,0.267,"Oocystis"
"ME",2019,"2019-05-13",,"0-8m","Chlorophyta","Scenedesmus abundans",16,4,8.4692,33.877,212.8548,0.00021285,0.052,"Scenedesmus"
"ME",2019,"2019-05-13",,"0-8m","Chlorophyta","Scenedesmus bijuga",8,1,16.9385,16.9385,141.9038,0.0001419,0.035,"Scenedesmus"
"ME",2019,"2019-05-13",,"0-8m","Chlorophyta","Sphaerocystis schroeteri",18.6667,4,25.4077,101.6309,3405.6829,0.00340568,0.828,"Sphaerocystis"
"ME",2019,"2019-05-13",,"0-8m","Chrysophyta","Chrysophyceae",2.25,1,508.1543,508.1543,2362.8665,0.00236287,0.575,
"ME",2019,"2019-05-13",,"0-8m","Chrysophyta","Uroglena ",6,1,16.9385,16.9385,1330.3445,0.00133034,0.324,"Uroglena"
"ME",2019,"2019-05-13",,"0-8m","Cryptophyta","Cryptomonas erosa",24.6667,1,93.1616,93.1616,108745.3373,0.10874534,26.449,"Cryptomonas"
"ME",2019,"2019-05-13",,"0-8m","Cryptophyta","Plagioselmis minuta",8,1,2667.8099,2667.8099,89399.1107,0.08939911,21.743,"Plagioselmis"
"ME",2019,"2019-05-13",,"0-8m","Cryptophyta","Rhodomonas minuta",12,1,25.4077,25.4077,2394.6211,0.00239462,0.582,"Rhodomonas"
"ME",2019,"2019-05-13",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,7143.6791,7143.6791,1915.2204,0.00191522,0.466,
"ME",2019,"2019-05-13",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",102,17,2.045,34.7657,2621.2698,0.00262127,0.638,"Aphanizomenon"
"ME",2019,"2019-05-13",,"0-8m","Cyanophyta","Aphanocapsa holsatica",40,100,8.4692,846.9238,443.4484,0.00044345,0.108,"Aphanocapsa"
"ME",2019,"2019-05-13",,"0-8m","Cyanophyta","Microcystis aeruginosa",240,120,8.4692,1016.3085,34056.8261,0.03405683,8.283,"Microcystis"
"ME",2019,"2019-05-13",,"0-8m","Cyanophyta","Pseudanabaena limnetica",360,90,1.5338,138.0402,899.2497,0.00089925,0.219,"Pseudanabaena"
"ME",2019,"2019-05-13",,"0-8m","Cyanophyta","Synechococcus sp. 1",1.2,1,2041.0512,2041.0512,820.7067,0.00082071,0.2,"Synechococcus"
"ME",2019,"2019-05-13",,"0-8m","Cyanophyta","Synechocystis ",1.5,1,16.9385,16.9385,29.932,2.993e-05,0.007,"Synechocystis"
"ME",2019,"2019-05-13",,"0-8m","Haptophyta","Chrysochromulina parva",4,1,1219.5702,1219.5702,36883.585,0.03688359,8.971,"Chrysochromulina"
"ME",2019,"2019-05-28",,"0-8m","Bacillariophyta","Cyclotella sp. 1",3.5,1,2.5408,2.5408,81.8161,8.182e-05,0.232,"Cyclotella"
"ME",2019,"2019-05-28",,"0-8m","Bacillariophyta","Fragilaria capucina",16,1,0.8469,0.8469,170.2841,0.00017028,0.482,"Fragilaria"
"ME",2019,"2019-05-28",,"0-8m","Bacillariophyta","Stephanodiscus parvus",7,1,4.2346,4.2346,605.307,0.00060531,1.715,"Stephanodiscus"
"ME",2019,"2019-05-28",,"0-8m","Chlorophyta","Chlorococcaceae",4,1,0.8469,0.8469,28.3807,2.838e-05,0.08,
"ME",2019,"2019-05-28",,"0-8m","Chlorophyta","Chlamydomonas ",5,1,0.8469,0.8469,35.4759,3.548e-05,0.1,"Chlamydomonas"
"ME",2019,"2019-05-28",,"0-8m","Chlorophyta","Oocystis parva",24,4,0.3408,1.3634,730.9859,0.00073099,2.071,"Oocystis"
"ME",2019,"2019-05-28",,"0-8m","Chlorophyta","Schroederia judayi",23.3333,1,3.3877,3.3877,187.5489,0.00018755,0.531,"Schroederia"
"ME",2019,"2019-05-28",,"0-8m","Chrysophyta","Chrysophyceae",2.6667,1,29.6423,29.6423,379.9554,0.00037996,1.076,
"ME",2019,"2019-05-28",,"0-8m","Cryptophyta","Cryptomonas erosa",21.4,1,16.0916,16.0916,12850.5991,0.0128506,36.401,"Cryptomonas"
"ME",2019,"2019-05-28",,"0-8m","Cryptophyta","Plagioselmis minuta",8,1,118.5693,118.5693,3973.2938,0.00397329,11.255,"Plagioselmis"
"ME",2019,"2019-05-28",,"0-8m","Cryptophyta","Rhodomonas minuta",12,1,3.3877,3.3877,319.2828,0.00031928,0.904,"Rhodomonas"
"ME",2019,"2019-05-28",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,2551.314,2551.314,684.0073,0.00068401,1.938,
"ME",2019,"2019-05-28",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",128.2857,21.381,6.7754,144.8646,10922.5104,0.01092251,30.939,"Aphanizomenon"
"ME",2019,"2019-05-28",,"0-8m","Cyanophyta","Microcystis aeruginosa",4,1,24.5608,24.5608,823.0394,0.00082304,2.331,"Microcystis"
"ME",2019,"2019-05-28",,"0-8m","Cyanophyta","Microcystis aeruginosa",320,200,0.3408,68.168,2284.331,0.00228433,6.471,"Microcystis"
"ME",2019,"2019-05-28",,"0-8m","Cyanophyta","Synechococcus sp. 1",1.2,1,2296.1826,2296.1826,923.295,0.0009233,2.615,"Synechococcus"
"ME",2019,"2019-05-28",,"0-8m","Cyanophyta","Synechocystis ",1.5,1,0.8469,0.8469,1.4966,1.5e-06,0.004,"Synechocystis"
"ME",2019,"2019-05-28",,"0-8m","Cyanophyta","Woronichinia naegeliana",5,1,0.8469,0.8469,19.9551,1.996e-05,0.057,"Woronichinia"
"ME",2019,"2019-05-28",,"0-8m","Haptophyta","Chrysochromulina parva",4,1,9.3162,9.3162,281.7496,0.00028175,0.798,"Chrysochromulina"
"ME",2019,"2019-06-11",,"0-8m","Bacillariophyta","Cyclotella sp. 1",10,1,5.6462,5.6462,2660.6895,0.00266069,0.087,"Cyclotella"
"ME",2019,"2019-06-11",,"0-8m","Bacillariophyta","Nitzschia acicularis",44,1,5.6462,5.6462,439.0137,0.00043901,0.014,"Nitzschia"
"ME",2019,"2019-06-11",,"0-8m","Bacillariophyta","Stephanodiscus hantzschii",10,1,11.2923,11.2923,4434.4828,0.00443448,0.146,"Stephanodiscus"
"ME",2019,"2019-06-11",,"0-8m","Bacillariophyta","Stephanodiscus parvus",8,1,50.8154,50.8154,10642.7576,0.01064276,0.35,"Stephanodiscus"
"ME",2019,"2019-06-11",,"0-8m","Chlorophyta","Chlorococcaceae",5,1,5.6462,5.6462,369.5399,0.00036954,0.012,
"ME",2019,"2019-06-11",,"0-8m","Chlorophyta","Chlamydomonas ",9.5,1,22.5846,22.5846,9956.6551,0.00995666,0.327,"Chlamydomonas"
"ME",2019,"2019-06-11",,"0-8m","Chlorophyta","Closterium ",300,1,5.6462,5.6462,2688069.08,2.68806908,88.307,"Closterium"
"ME",2019,"2019-06-11",,"0-8m","Chlorophyta","Monomastix astigmata",4,1,11.2923,11.2923,47.3013,4.73e-05,0.002,"Monomastix"
"ME",2019,"2019-06-11",,"0-8m","Chlorophyta","Pyramichlamys dissecta",16,1,5.6462,5.6462,2365.0572,0.00236506,0.078,"Pyramichlamys"
"ME",2019,"2019-06-11",,"0-8m","Chlorophyta","Scenedesmus abundans",20,4,5.6462,22.5846,141.9032,0.0001419,0.005,"Scenedesmus"
"ME",2019,"2019-06-11",,"0-8m","Chlorophyta","Schroederia judayi",11.25,1,1761.6015,1761.6015,19369.8651,0.01936987,0.636,"Schroederia"
"ME",2019,"2019-06-11",,"0-8m","Chlorophyta","Sphaerocystis schroeteri",30,16,5.6462,90.3385,10217.048,0.01021705,0.336,"Sphaerocystis"
"ME",2019,"2019-06-11",,"0-8m","Chrysophyta","Chrysophyceae",2.8,1,406.5234,406.5234,3845.1424,0.00384514,0.126,
"ME",2019,"2019-06-11",,"0-8m","Chrysophyta","Kephyrion planctonicum",8,1,5.6462,5.6462,106.4278,0.00010643,0.003,"Kephyrion"
"ME",2019,"2019-06-11",,"0-8m","Cryptophyta","Cryptomonas erosa",32.8,1,175.0309,175.0309,96631.5052,0.09663151,3.174,"Cryptomonas"
"ME",2019,"2019-06-11",,"0-8m","Cryptophyta","Plagioselmis minuta",8,1,282.3079,282.3079,9460.2234,0.00946022,0.311,"Plagioselmis"
"ME",2019,"2019-06-11",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,7143.6791,7143.6791,1915.2204,0.00191522,0.063,
"ME",2019,"2019-06-11",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",136,22.6667,22.5846,511.9191,38597.7361,0.03859774,1.268,"Aphanizomenon"
"ME",2019,"2019-06-11",,"0-8m","Cyanophyta","Dolichospermum ",80,22,5.6462,124.2155,5203.1259,0.00520313,0.171,"Dolichospermum"
"ME",2019,"2019-06-11",,"0-8m","Cyanophyta","Synechococcus elongatus",3.2,1,306.1577,306.1577,512.9672,0.00051297,0.017,"Synechococcus"
"ME",2019,"2019-06-11",,"0-8m","Cyanophyta","Synechococcus sp. 1",1.2,1,2551.314,2551.314,1025.8833,0.00102588,0.034,"Synechococcus"
"ME",2019,"2019-06-11",,"0-8m","Euglenophyta","Euglena ",13,1,242.7848,242.7848,112172.3156,0.11217232,3.685,"Euglena"
"ME",2019,"2019-06-11",,"0-8m","Haptophyta","Chrysochromulina parva",4,1,5.6462,5.6462,170.7573,0.00017076,0.006,"Chrysochromulina"
"ME",2019,"2019-06-11",,"0-8m","Pyrrhophyta","Gymnodinium sp. 2",10.6667,1,16.9385,16.9385,3665.8385,0.00366584,0.12,"Gymnodinium"
"ME",2019,"2019-06-11",,"0-8m","Pyrrhophyta","Gymnodinium sp. 3",8,1,16.9385,16.9385,1430.8591,0.00143086,0.047,"Gymnodinium"
"ME",2019,"2019-06-11",,"0-8m","Pyrrhophyta","Peridinium ",48,1,1.0225,1.0225,20558.9787,0.02055898,0.675,"Peridinium"
"ME",2019,"2019-06-24",,"0-8m","Bacillariophyta","Nitzschia palea",24,1,5.6462,5.6462,478.9241,0.00047892,0.023,"Nitzschia"
"ME",2019,"2019-06-24",,"0-8m","Chlorophyta","Chlorococcaceae",2,1,5.6462,5.6462,23.6506,2.365e-05,0.001,
"ME",2019,"2019-06-24",,"0-8m","Chlorophyta","Chlamydomonas ",5.3333,1,107.277,107.277,6665.5499,0.00666555,0.318,"Chlamydomonas"
"ME",2019,"2019-06-24",,"0-8m","Chlorophyta","Monomastix minuta",3.4,1,918.473,918.473,4709.1031,0.0047091,0.225,"Monomastix"
"ME",2019,"2019-06-24",,"0-8m","Chlorophyta","Monoraphidium arcuatum",20,1,5.6462,5.6462,161.7043,0.0001617,0.008,"Monoraphidium"
"ME",2019,"2019-06-24",,"0-8m","Chlorophyta","Schroederia judayi",11,1,558.9697,558.9697,6473.987,0.00647399,0.309,"Schroederia"
"ME",2019,"2019-06-24",,"0-8m","Cryptophyta","Cryptomonas erosa",12.8,1,33.877,33.877,7691.1656,0.00769117,0.367,"Cryptomonas"
"ME",2019,"2019-06-24",,"0-8m","Cryptophyta","Plagioselmis minuta",8,1,321.831,321.831,10784.6546,0.01078465,0.514,"Plagioselmis"
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,5612.8907,5612.8907,1504.816,0.00150482,0.072,
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Anabaena augstumalis",78,35.6,304.8926,10854.1752,475732.249,0.47573225,22.693,"Anabaena"
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",145.8,24.3,801.7545,19482.6347,1468956.021,1.46895602,70.072,"Aphanizomenon"
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Dolichospermum circinale",120,36,5.6462,203.2617,13197.2328,0.01319723,0.63,"Dolichospermum"
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Jaaginema angustissimum",26.3333,6.5833,84.6924,557.5553,437.9019,0.0004379,0.021,"Jaaginema"
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Microcystis aeruginosa",4,1,338.7695,338.7695,11352.268,0.01135227,0.542,"Microcystis"
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Microcystis aeruginosa",50,40,39.5231,1580.9244,84536.0193,0.08453602,4.033,"Microcystis"
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Pseudanabaena mucicola",12,3,22.5846,67.7539,212.8557,0.00021286,0.01,"Pseudanabaena"
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Synechococcus sp. 1",1.2,1,3571.8396,3571.8396,1436.2367,0.00143624,0.069,"Synechococcus"
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Synechocystis ",1.5,1,5.6462,5.6462,9.9773,9.98e-06,0,"Synechocystis"
"ME",2019,"2019-06-24",,"0-8m","Cyanophyta","Woronichinia naegeliana",5,1,84.6924,84.6924,1995.5133,0.00199551,0.095,"Woronichinia"
"ME",2019,"2019-07-08",,"0-8m","Chlorophyta","Botryococcus braunii",84,90,1.2781,115.0335,7555.4246,0.00755542,0.119,"Botryococcus"
"ME",2019,"2019-07-08",,"0-8m","Chlorophyta","Chlamydomonas ",6.3333,1,105.8655,105.8655,12115.0012,0.012115,0.191,"Chlamydomonas"
"ME",2019,"2019-07-08",,"0-8m","Chlorophyta","Schroederia judayi",20,1,148.2117,148.2117,1676.2294,0.00167623,0.026,"Schroederia"
"ME",2019,"2019-07-08",,"0-8m","Chrysophyta","Chrysophyceae",3,1,148.2117,148.2117,2386.104,0.0023861,0.038,
"ME",2019,"2019-07-08",,"0-8m","Cryptophyta","Plagioselmis minuta",8,1,148.2117,148.2117,4966.6173,0.00496662,0.078,"Plagioselmis"
"ME",2019,"2019-07-08",,"0-8m","Cyanophyta","Chroococcaceae",0.8,1,14351.1411,14351.1411,3847.5409,0.00384754,0.061,
"ME",2019,"2019-07-08",,"0-8m","Cyanophyta","Anabaena augstumalis",111.3333,19.8333,105.8655,2099.6617,88541.8375,0.08854184,1.398,"Anabaena"
"ME",2019,"2019-07-08",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",149,24.8333,3175.9642,78869.6715,5946641.044,5.94664104,93.885,"Aphanizomenon"
"ME",2019,"2019-07-08",,"0-8m","Cyanophyta","Chrysosporum ovalisporum",1120,140,0.6391,89.4705,13830.0249,0.01383002,0.218,"Chrysosporum"
"ME",2019,"2019-07-08",,"0-8m","Cyanophyta","Microcystis aeruginosa",29.2,9.8,190.5579,1867.4669,68057.1077,0.06805711,1.074,"Microcystis"
"ME",2019,"2019-07-08",,"0-8m","Cyanophyta","Microcystis aeruginosa",4.6,1,2350.2135,2350.2135,123795.1458,0.12379515,1.954,"Microcystis"
"ME",2019,"2019-07-08",,"0-8m","Cyanophyta","Pseudanabaena limnetica",50.6667,12.6667,359.9426,4559.285,32227.6054,0.03222761,0.509,"Pseudanabaena"
"ME",2019,"2019-07-08",,"0-8m","Cyanophyta","Pseudanabaena mucicola",30,7.5,232.904,1746.7803,5487.6617,0.00548766,0.087,"Pseudanabaena"
"ME",2019,"2019-07-08",,"0-8m","Cyanophyta","Synechococcus sp. 1",1.2,1,7653.9419,7653.9419,3077.65,0.00307765,0.049,"Synechococcus"
"ME",2019,"2019-07-08",,"0-8m","Cyanophyta","Synechocystis ",1.5,1,42.3462,42.3462,74.83,7.483e-05,0.001,"Synechocystis"
"ME",2019,"2019-07-08",,"0-8m","Euglenophyta","Euglena ",12,1,21.1731,21.1731,13037.3796,0.01303738,0.206,"Euglena"
"ME",2019,"2019-07-08",,"0-8m","Pyrrhophyta","Peridinium ",12,1,21.1731,21.1731,6651.7246,0.00665172,0.105,"Peridinium"
"ME",2019,"2019-07-22",,"0-8m","Bacillariophyta","Cyclotella sp. 1",6,1,52.9327,52.9327,4489.9135,0.00448991,0.028,"Cyclotella"
"ME",2019,"2019-07-22",,"0-8m","Bacillariophyta","Discostella pseudostelligera",8,1,26.4664,26.4664,5321.3783,0.00532138,0.033,"Discostella"
"ME",2019,"2019-07-22",,"0-8m","Chlorophyta","Chlamydomonas ",8,1,105.8655,105.8655,21895.2559,0.02189526,0.135,"Chlamydomonas"
"ME",2019,"2019-07-22",,"0-8m","Chlorophyta","Schroederia judayi",30,1,79.3991,79.3991,3034.8482,0.00303485,0.019,"Schroederia"
